raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
751,295,Orchard Oriole (Adult Male),Orchard Oriole,1,"a field guide photo of a bird showing adult male plumage, black upperparts, black throat, black wing, and greenish yellow two white wing bars.",descriptor_only,Adult Male,12,5,needs_normalization|shared_variant_descriptor
752,296,Purple Martin (Adult male),Purple Martin,0,"a bird with adult male plumage, gray chest, and gray belly.",descriptor_only,Adult male,9,3,needs_normalization|shared_variant_descriptor
752,296,Purple Martin (Adult male),Purple Martin,1,"a field guide photo of a bird showing adult male plumage, gray chest, and gray belly.",descriptor_only,Adult male,9,3,needs_normalization|shared_variant_descriptor
753,297,American Robin (Adult),American Robin,0,"a bird with adult plumage, warm orange underparts, yellow bill, and dark head.",descriptor_only,Adult,7,4,compact_verified
753,297,American Robin (Adult),American Robin,1,"a field guide photo of a bird showing adult plumage, warm orange underparts, yellow bill, and dark head.",descriptor_only,Adult,7,4,compact_verified
754,298,Phainopepla (Female/juvenile),Phainopepla,0,"a bird with female or juvenile plumage, and large white patches.",descriptor_only,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
754,298,Phainopepla (Female/juvenile),Phainopepla,1,"a field guide photo of a bird showing female or juvenile plumage, and large white patches.",descriptor_only,Female or juvenile,8,2,needs_normalization|shared_variant_descriptor
755,299,Snow Bunting (Breeding adult),Snow Bunting,0,"a bird with breeding adult plumage, white underparts, rusty patches, white crown, and white shoulder.",descriptor_only,Breeding adult,15,5,needs_normalization|shared_variant_descriptor
755,299,Snow Bunting (Breeding adult),Snow Bunting,1,"a field guide photo of a bird showing breeding adult plumage, white underparts, rusty patches, white crown, and white shoulder.",descriptor_only,Breeding adult,15,5,needs_normalization|shared_variant_descriptor
756,300,Common Yellowthroat (Adult Male),Common Yellowthroat,0,"a bird with adult male plumage, bright yellow underparts, sharp black face, thin whitish line, and lack black mask.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
756,300,Common Yellowthroat (Adult Male),Common Yellowthroat,1,"a field guide photo of a bird showing adult male plumage, bright yellow underparts, sharp black face, thin whitish line, and lack black mask.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
757,301,American Redstart (Adult Male),American Redstart,0,"a bird with adult male plumage, bright orange patches, gray underparts, and bright orange tail.",descriptor_only,Adult Male,13,4,needs_normalization|shared_variant_descriptor
757,301,American Redstart (Adult Male),American Redstart,1,"a field guide photo of a bird showing adult male plumage, bright orange patches, gray underparts, and bright orange tail.",descriptor_only,Adult Male,13,4,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,0,"a bird with breeding male plumage, black mask, black streaking, gray black upperparts, and wide white wing.",descriptor_only,Breeding male,15,5,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,1,"a field guide photo of a bird showing breeding male plumage, black mask, black streaking, gray black upperparts, and wide white wing.",descriptor_only,Breeding male,15,5,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,0,"a bird with breeding male plumage, grayish upperparts, black face, creamy buff underparts, and creamy buff cheek.",descriptor_only,Breeding male,16,5,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,1,"a field guide photo of a bird showing breeding male plumage, grayish upperparts, black face, creamy buff underparts, and creamy buff cheek.",descriptor_only,Breeding male,16,5,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,0,"a bird with breeding male plumage, white yellow crown, black face, rich chestnut flank, and pale gray-and-white underparts.",descriptor_only,Breeding male,10,5,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,1,"a field guide photo of a bird showing breeding male plumage, white yellow crown, black face, rich chestnut flank, and pale gray-and-white underparts.",descriptor_only,Breeding male,10,5,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,0,"a bird with breeding male plumage, black-and-white black cap, white cheek, white black stripe, and black cap.",descriptor_only,Breeding male,10,5,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,1,"a field guide photo of a bird showing breeding male plumage, black-and-white black cap, white cheek, white black stripe, and black cap.",descriptor_only,Breeding male,10,5,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,0,"a bird with adult male plumage, blue upperparts, white underparts, black throat, and black face.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,1,"a field guide photo of a bird showing adult male plumage, blue upperparts, white underparts, black throat, and black face.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,0,"a bird with breeding male plumage, white wing, brownish upperparts, brownish underparts, and brownish tail feathers.",descriptor_only,Breeding male,8,5,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,1,"a field guide photo of a bird showing breeding male plumage, white wing, brownish upperparts, brownish underparts, and brownish tail feathers.",descriptor_only,Breeding male,8,5,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,0,"a bird with white striped, bright white throat, bright white bill, brown upperparts, and gray underparts.",descriptor_only,White striped,12,5,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,1,"a field guide photo of a bird showing white striped, bright white throat, bright white bill, brown upperparts, and gray underparts.",descriptor_only,White striped,12,5,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,0,"a bird with adult plumage, black bib, gray cheek, gray nape, and white belly.",descriptor_only,Adult,13,5,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,1,"a field guide photo of a bird showing adult plumage, black bib, gray cheek, gray nape, and white belly.",descriptor_only,Adult,13,5,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,0,"a bird with adult plumage, and pale pink yellow bill.",descriptor_only,Adult,4,2,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,1,"a field guide photo of a bird showing adult plumage, and pale pink yellow bill.",descriptor_only,Adult,4,2,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,0,"a bird with adult plumage, golden-crowned streaked brown upperparts, black crown, and yellow crown.",descriptor_only,Adult,9,4,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,1,"a field guide photo of a bird showing adult plumage, golden-crowned streaked brown upperparts, black crown, and yellow crown.",descriptor_only,Adult,9,4,needs_normalization|shared_variant_descriptor
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,0,"a bird with oregon, dark hood, white belly, pale bill, and pale tail feathers.",descriptor_only,Oregon,7,5,compact_verified
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,1,"a field guide photo of a bird showing oregon, dark hood, white belly, pale bill, and pale tail feathers.",descriptor_only,Oregon,7,5,compact_verified
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,0,"a bird with breeding plumage, pale face, black line, bright rusty crown, and black cap.",descriptor_only,Breeding,9,5,needs_normalization|shared_variant_descriptor
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,1,"a field guide photo of a bird showing breeding plumage, pale face, black line, bright rusty crown, and black cap.",descriptor_only,Breeding,9,5,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,0,"a bird with breeding male plumage, and black tail.",descriptor_only,Breeding Male,9,2,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,1,"a field guide photo of a bird showing breeding male plumage, and black tail.",descriptor_only,Breeding Male,9,2,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,0,"a bird with breeding male plumage, and white lower underparts.",descriptor_only,Breeding Male,10,2,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,1,"a field guide photo of a bird showing breeding male plumage, and white lower underparts.",descriptor_only,Breeding Male,10,2,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,0,"a bird with adult male plumage, black face, and reddish bill.",descriptor_only,Adult Male,9,3,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,1,"a field guide photo of a bird showing adult male plumage, black face, and reddish bill.",descriptor_only,Adult Male,9,3,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,0,"a bird with adult male plumage, black throat, brown heavily streaked plumage, bold whitish stripe, and white patches.",descriptor_only,Adult Male,11,5,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,1,"a field guide photo of a bird showing adult male plumage, black throat, brown heavily streaked plumage, bold whitish stripe, and white patches.",descriptor_only,Adult Male,11,5,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,0,"a bird with adult male plumage, brown upperparts, warm orange buff breast, orange buff breast, and grayish bill.",descriptor_only,Adult Male,13,5,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,1,"a field guide photo of a bird showing adult male plumage, brown upperparts, warm orange buff breast, orange buff breast, and grayish bill.",descriptor_only,Adult Male,13,5,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,0,"a bird with adult male plumage, chestnut wingbars, chestnut upperparts, and dark chestnut brown chestnut wingbars.",descriptor_only,Adult Male,10,4,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,1,"a field guide photo of a bird showing adult male plumage, chestnut wingbars, chestnut upperparts, and dark chestnut brown chestnut wingbars.",descriptor_only,Adult Male,10,4,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,0,"a bird with adult male plumage, blue upperparts, white belly, white shoulder, and pale cinnamon tan breast.",descriptor_only,Adult Male,12,5,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,1,"a field guide photo of a bird showing adult male plumage, blue upperparts, white belly, white shoulder, and pale cinnamon tan breast.",descriptor_only,Adult Male,12,5,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,0,"a bird with adult male plumage, whitish throat, blue rump, and blue tail.",descriptor_only,Adult Male,11,4,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,1,"a field guide photo of a bird showing adult male plumage, whitish throat, blue rump, and blue tail.",descriptor_only,Adult Male,11,4,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,0,"a bird with adult male plumage, and red underparts.",descriptor_only,Adult Male,8,2,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,1,"a field guide photo of a bird showing adult male plumage, and red underparts.",descriptor_only,Adult Male,8,2,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,0,"a bird with breeding male plumage, white rump, and dark brown flank.",descriptor_only,Breeding male,10,3,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,1,"a field guide photo of a bird showing breeding male plumage, white rump, and dark brown flank.",descriptor_only,Breeding male,10,3,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,0,"a bird with male plumage, red yellow shoulder, and whitish eyebrow.",descriptor_only,Male,8,3,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,1,"a field guide photo of a bird showing male plumage, red yellow shoulder, and whitish eyebrow.",descriptor_only,Male,8,3,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,0,"a bird with adult male plumage, yellow chest, prominent white patches, and black wing.",descriptor_only,Adult Male,9,4,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,1,"a field guide photo of a bird showing adult male plumage, yellow chest, prominent white patches, and black wing.",descriptor_only,Adult Male,9,4,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,0,a bird with female or juvenile plumage.,descriptor_only,Female or Juvenile,11,1,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,1,a field guide photo of a bird showing female or juvenile plumage.,descriptor_only,Female or Juvenile,11,1,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,0,a bird with male plumage.,descriptor_only,Male,2,1,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,1,a field guide photo of a bird showing male plumage.,descriptor_only,Male,2,1,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,0,"a bird with adult male plumage, black throat, black chest, white wingbars, and thin white wingbars.",descriptor_only,Adult male,12,5,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,1,"a field guide photo of a bird showing adult male plumage, black throat, black chest, white wingbars, and thin white wingbars.",descriptor_only,Adult male,12,5,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,0,"a bird with adult male plumage, large white wing, orange black patch, black line, and black throat.",descriptor_only,Adult male,12,5,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,1,"a field guide photo of a bird showing adult male plumage, large white wing, orange black patch, black line, and black throat.",descriptor_only,Adult male,12,5,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,0,"a bird with adult male plumage, one white bar, and two bold white wing bars.",descriptor_only,Adult male,9,3,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,1,"a field guide photo of a bird showing adult male plumage, one white bar, and two bold white wing bars.",descriptor_only,Adult male,9,3,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,0,"a bird with adult male plumage, orange yellow rump, white wingbars, reddish pink belly, and reddish pink rump.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,1,"a field guide photo of a bird showing adult male plumage, orange yellow rump, white wingbars, reddish pink belly, and reddish pink rump.",descriptor_only,Adult Male,10,5,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,0,"a bird with adult male plumage, white belly, and dark line.",descriptor_only,Adult Male,9,3,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,1,"a field guide photo of a bird showing adult male plumage, white belly, and dark line.",descriptor_only,Adult Male,9,3,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,0,"a bird with adult male plumage, and red crown.",descriptor_only,Adult Male,10,2,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,1,"a field guide photo of a bird showing adult male plumage, and red crown.",descriptor_only,Adult Male,10,2,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,0,"a bird with adult male plumage, red face, red breast, streaky brown belly, and streaky brown tail.",descriptor_only,Adult Male,8,5,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,1,"a field guide photo of a bird showing adult male plumage, red face, red breast, streaky brown belly, and streaky brown tail.",descriptor_only,Adult Male,8,5,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,0,"a bird with adult male plumage, yellowish underparts, brownish olive brown upperparts, brownish upperparts, and brownish underparts.",descriptor_only,Adult Male,7,5,needs_normalization|shared_variant_descriptor
791,335,Red Crossbill (Adult Male),Red Crossbill,1,"a field guide photo of a bird showing adult male plumage, yellowish underparts, brownish olive brown upperparts, brownish upperparts, and brownish underparts.",descriptor_only,Adult Male,7,5,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,0,"a bird with adult male plumage, two white wingbars, brownish streaked underparts, whitish wingbars, and rose-pink black tail.",descriptor_only,Adult Male,9,5,needs_normalization|shared_variant_descriptor
792,336,White-winged Crossbill (Adult Male),White-winged Crossbill,1,"a field guide photo of a bird showing adult male plumage, two white wingbars, brownish streaked underparts, whitish wingbars, and rose-pink black tail.",descriptor_only,Adult Male,9,5,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,0,"a bird with adult male plumage, bright yellow underparts, glossy black cap, white patches, and dull yellow underparts.",descriptor_only,Adult Male,14,5,needs_normalization|shared_variant_descriptor
793,337,Lesser Goldfinch (Adult Male),Lesser Goldfinch,1,"a field guide photo of a bird showing adult male plumage, bright yellow underparts, glossy black cap, white patches, and dull yellow underparts.",descriptor_only,Adult Male,14,5,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,0,"a bird with breeding male plumage, white patches, black upperparts, two pale wingbars, and black tail.",descriptor_only,Breeding Male,14,5,needs_normalization|shared_variant_descriptor
794,338,American Goldfinch (Breeding Male),American Goldfinch,1,"a field guide photo of a bird showing breeding male plumage, white patches, black upperparts, two pale wingbars, and black tail.",descriptor_only,Breeding Male,14,5,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,0,"a bird with adult male plumage, yellow black prominent white patch, and white black flank.",descriptor_only,Adult Male,12,3,needs_normalization|shared_variant_descriptor
795,339,Evening Grosbeak (Adult Male),Evening Grosbeak,1,"a field guide photo of a bird showing adult male plumage, yellow black prominent white patch, and white black flank.",descriptor_only,Adult Male,12,3,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,0,"a bird with male plumage, white cheek, and black bib.",descriptor_only,Male,12,3,needs_normalization|shared_variant_descriptor
796,340,House Sparrow (Male),House Sparrow,1,"a field guide photo of a bird showing male plumage, white cheek, and black bib.",descriptor_only,Male,12,3,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,0,"a bird with adult male plumage, and brown tail.",descriptor_only,Adult male,8,2,needs_normalization|shared_variant_descriptor
797,341,Vermilion Flycatcher (Adult male),Vermilion Flycatcher,1,"a field guide photo of a bird showing adult male plumage, and brown tail.",descriptor_only,Adult male,8,2,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,0,"a bird with winter or juvenile myrtle plumage, yellow face, yellow rump, and bright yellow rump.",descriptor_only,Winter or juvenile Myrtle,12,4,needs_normalization|shared_variant_descriptor
798,342,Yellow-rumped Warbler (Winter/juvenile Myrtle),Yellow-rumped Warbler,1,"a field guide photo of a bird showing winter or juvenile myrtle plumage, yellow face, yellow rump, and bright yellow rump.",descriptor_only,Winter or juvenile Myrtle,12,4,needs_normalization|shared_variant_descriptor
799,343,Northwestern Crow,Northwestern Crow,0,a bird with distinct field marks.,descriptor_only,,3,0,needs_normalization
799,343,Northwestern Crow,Northwestern Crow,1,a field guide photo of a bird showing distinct field marks.,descriptor_only,,3,0,needs_normalization
800,344,Fish Crow,Fish Crow,0,"a bird with black plumage, well-proportioned heavy bill, and square tail.",descriptor_only,,7,3,needs_normalization
800,344,Fish Crow,Fish Crow,1,"a field guide photo of a bird showing black plumage, well-proportioned heavy bill, and square tail.",descriptor_only,,7,3,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,0,a bird with sleek black plumage.,descriptor_only,,3,1,needs_normalization
801,345,Chihuahuan Raven,Chihuahuan Raven,1,a field guide photo of a bird showing sleek black plumage.,descriptor_only,,3,1,needs_normalization
802,346,Common Raven,Common Raven,0,"a bird with black plumage, and shaggy throat.",descriptor_only,,5,2,needs_normalization
802,346,Common Raven,Common Raven,1,"a field guide photo of a bird showing black plumage, and shaggy throat.",descriptor_only,,5,2,needs_normalization
803,347,Horned Lark,Horned Lark,0,"a bird with sandy rusty brown upperparts, black chest, curving black mask, rusty brown band, and rusty brown head.",descriptor_only,,11,5,needs_normalization
803,347,Horned Lark,Horned Lark,1,"a field guide photo of a bird showing sandy rusty brown upperparts, black chest, curving black mask, rusty brown band, and rusty brown head.",descriptor_only,,11,5,needs_normalization
804,348,Tree Swallow,Tree Swallow,0,"a bird with white underparts, brown upperparts, blackish flight feathers, thin black eye, and blue-green upperparts.",descriptor_only,,10,5,needs_normalization
804,348,Tree Swallow,Tree Swallow,1,"a field guide photo of a bird showing white underparts, brown upperparts, blackish flight feathers, thin black eye, and blue-green upperparts.",descriptor_only,,10,5,needs_normalization
805,349,Violet-green Swallow,Violet-green Swallow,0,"a bird with violet-green dark upperparts, crisp white underparts, white belly, and forked tail.",descriptor_only,,8,4,needs_normalization
805,349,Violet-green Swallow,Violet-green Swallow,1,"a field guide photo of a bird showing violet-green dark upperparts, crisp white underparts, white belly, and forked tail.",descriptor_only,,8,4,needs_normalization
806,350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,0,"a bird with brown upperparts, brown throat, brown chest, cinnamon wingbars, and square tail.",descriptor_only,,9,5,needs_normalization
806,350,Northern Rough-winged Swallow,Northern Rough-winged Swallow,1,"a field guide photo of a bird showing brown upperparts, brown throat, brown chest, cinnamon wingbars, and square tail.",descriptor_only,,9,5,needs_normalization
807,351,Bank Swallow,Bank Swallow,0,"a bird with warm brown white underparts, brown white chest, thick brown band, white chin, and forked tail.",descriptor_only,,8,5,needs_normalization
807,351,Bank Swallow,Bank Swallow,1,"a field guide photo of a bird showing warm brown white underparts, brown white chest, thick brown band, white chin, and forked tail.",descriptor_only,,8,5,needs_normalization
808,352,Cliff Swallow,Cliff Swallow,0,"a bird with dark throat, white underparts, pale pumpkin-colored rump, whitish throat, and brownish plumage.",descriptor_only,,12,5,needs_normalization
808,352,Cliff Swallow,Cliff Swallow,1,"a field guide photo of a bird showing dark throat, white underparts, pale pumpkin-colored rump, whitish throat, and brownish plumage.",descriptor_only,,12,5,needs_normalization
809,353,Cave Swallow,Cave Swallow,0,"a bird with dark upperparts, pale underparts, chestnut rump, chestnut cheek, and pale chestnut throat.",descriptor_only,,8,5,needs_normalization
809,353,Cave Swallow,Cave Swallow,1,"a field guide photo of a bird showing dark upperparts, pale underparts, chestnut rump, chestnut cheek, and pale chestnut throat.",descriptor_only,,8,5,needs_normalization
810,354,Barn Swallow,Barn Swallow,0,"a bird with rufous tawny underparts, blue crown, blue face, blue throat, and white spots.",descriptor_only,,10,5,needs_normalization
810,354,Barn Swallow,Barn Swallow,1,"a field guide photo of a bird showing rufous tawny underparts, blue crown, blue face, blue throat, and white spots.",descriptor_only,,10,5,needs_normalization
811,355,Carolina Chickadee,Carolina Chickadee,0,"a bird with black cap, and white cheek.",descriptor_only,,6,2,needs_normalization
811,355,Carolina Chickadee,Carolina Chickadee,1,"a field guide photo of a bird showing black cap, and white cheek.",descriptor_only,,6,2,needs_normalization
812,356,Black-capped Chickadee,Black-capped Chickadee,0,"a bird with bib black, white underparts, black eye, and narrow tail.",descriptor_only,,9,4,needs_normalization
812,356,Black-capped Chickadee,Black-capped Chickadee,1,"a field guide photo of a bird showing bib black, white underparts, black eye, and narrow tail.",descriptor_only,,9,4,needs_normalization
813,357,Mountain Chickadee,Mountain Chickadee,0,"a bird with white stripe, strikingly black plumage, white head, gray elsewhere plumage, and long narrow tail.",descriptor_only,,10,5,needs_normalization
813,357,Mountain Chickadee,Mountain Chickadee,1,"a field guide photo of a bird showing white stripe, strikingly black plumage, white head, gray elsewhere plumage, and long narrow tail.",descriptor_only,,10,5,needs_normalization
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,0,"a bird with boldly black plumage, white head, white back, and narrow tail.",descriptor_only,,8,4,needs_normalization
814,358,Chestnut-backed Chickadee,Chestnut-backed Chickadee,1,"a field guide photo of a bird showing boldly black plumage, white head, white back, and narrow tail.",descriptor_only,,8,4,needs_normalization
815,359,Boreal Chickadee,Boreal Chickadee,0,"a bird with grayish-brown rich brown cap, small black bib, small white cheek, whitish underparts, and buff side.",descriptor_only,,7,5,needs_normalization
815,359,Boreal Chickadee,Boreal Chickadee,1,"a field guide photo of a bird showing grayish-brown rich brown cap, small black bib, small white cheek, whitish underparts, and buff side.",descriptor_only,,7,5,needs_normalization
816,360,Bridled Titmouse,Bridled Titmouse,0,"a bird with black line, black cheek, black patches, black nape, and black throat.",descriptor_only,,8,5,needs_normalization
816,360,Bridled Titmouse,Bridled Titmouse,1,"a field guide photo of a bird showing black line, black cheek, black patches, black nape, and black throat.",descriptor_only,,8,5,needs_normalization
817,361,Oak Titmouse,Oak Titmouse,0,a bird with medium-long tail.,descriptor_only,,4,1,needs_normalization
817,361,Oak Titmouse,Oak Titmouse,1,a field guide photo of a bird showing medium-long tail.,descriptor_only,,4,1,needs_normalization
818,362,Juniper Titmouse,Juniper Titmouse,0,"a bird with gray belly, gray plumage, and medium-long tail.",descriptor_only,,10,3,needs_normalization
818,362,Juniper Titmouse,Juniper Titmouse,1,"a field guide photo of a bird showing gray belly, gray plumage, and medium-long tail.",descriptor_only,,10,3,needs_normalization
819,363,Tufted Titmouse,Tufted Titmouse,0,"a bird with silvery gray upperparts, white underparts, white flank, black patch, and pointed bill.",descriptor_only,,6,5,needs_normalization
819,363,Tufted Titmouse,Tufted Titmouse,1,"a field guide photo of a bird showing silvery gray upperparts, white underparts, white flank, black patch, and pointed bill.",descriptor_only,,6,5,needs_normalization
820,364,Black-crested Titmouse,Black-crested Titmouse,0,"a bird with medium gray upperparts, pale underparts, grayish flank, black crest, and black side.",descriptor_only,,10,5,needs_normalization
820,364,Black-crested Titmouse,Black-crested Titmouse,1,"a field guide photo of a bird showing medium gray upperparts, pale underparts, grayish flank, black crest, and black side.",descriptor_only,,10,5,needs_normalization
821,365,Verdin,Verdin,0,"a bird with small chestnut patch, grayish yellow head, moderately long tail, and tiny pointed bill.",descriptor_only,,7,4,needs_normalization
821,365,Verdin,Verdin,1,"a field guide photo of a bird showing small chestnut patch, grayish yellow head, moderately long tail, and tiny pointed bill.",descriptor_only,,7,4,needs_normalization
822,366,Bushtit,Bushtit,0,"a bird with contrasting blackish face, plain brown plumage, and gray plumage.",descriptor_only,,8,3,needs_normalization
822,366,Bushtit,Bushtit,1,"a field guide photo of a bird showing contrasting blackish face, plain brown plumage, and gray plumage.",descriptor_only,,8,3,needs_normalization
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,0,"a bird with black cap, black stripe, white stripe, black eye, and pointed bill.",descriptor_only,,10,5,needs_normalization
823,367,Red-breasted Nuthatch,Red-breasted Nuthatch,1,"a field guide photo of a bird showing black cap, black stripe, white stripe, black eye, and pointed bill.",descriptor_only,,10,5,needs_normalization
824,368,White-breasted Nuthatch,White-breasted Nuthatch,0,"a bird with white face, white underparts, black gray cap, black gray face, and black gray neck.",descriptor_only,,10,5,needs_normalization
824,368,White-breasted Nuthatch,White-breasted Nuthatch,1,"a field guide photo of a bird showing white face, white underparts, black gray cap, black gray face, and black gray neck.",descriptor_only,,10,5,needs_normalization
825,369,Pygmy Nuthatch,Pygmy Nuthatch,0,"a bird with brown crown, pale nape, brown spot, blackish line, and underside creamy buff.",descriptor_only,,12,5,needs_normalization
