raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,descriptor_count,descriptor_quality
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,0,"a field guide photograph of a Magnolia Warbler (Breeding male); visual field marks: small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,1,"a close-up bird photo of a Magnolia Warbler (Breeding male) showing small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
758,302,Magnolia Warbler (Breeding male),Magnolia Warbler,2,"a fine-grained ID photo of a Magnolia Warbler (Breeding male), with small bill, long narrow tail, black mask, black streaking, gray black upperparts, wide white wing, gray black patch, and yellow throat.",descriptor_variant,15,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,0,"a field guide photograph of a Bay-breasted Warbler (Breeding male); visual field marks: small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,1,"a close-up bird photo of a Bay-breasted Warbler (Breeding male) showing small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
759,303,Bay-breasted Warbler (Breeding male),Bay-breasted Warbler,2,"a fine-grained ID photo of a Bay-breasted Warbler (Breeding male), with small fine bill, pointed bill, long wings, long tail, grayish upperparts, reddish-brown crown, reddish-brown breast, and reddish-brown flank.",descriptor_variant,16,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,0,"a field guide photograph of a Chestnut-sided Warbler (Breeding male); visual field marks: slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,1,"a close-up bird photo of a Chestnut-sided Warbler (Breeding male) showing slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
760,304,Chestnut-sided Warbler (Breeding male),Chestnut-sided Warbler,2,"a fine-grained ID photo of a Chestnut-sided Warbler (Breeding male), with slim body, long tail, crisp gray plumage, white yellow crown, black face, rich chestnut flank, bright lime-green upperparts, and white eyering.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,0,"a field guide photograph of a Blackpoll Warbler (Breeding male); visual field marks: small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,1,"a close-up bird photo of a Blackpoll Warbler (Breeding male) showing small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
761,305,Blackpoll Warbler (Breeding male),Blackpoll Warbler,2,"a fine-grained ID photo of a Blackpoll Warbler (Breeding male), with small short tail, small thin bill, black-and-white black cap, white cheek, white black stripe, black cap, two white wingbars, and orange-yellow legs.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,0,"a field guide photograph of a Black-throated Blue Warbler (Adult Male); visual field marks: pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,1,"a close-up bird photo of a Black-throated Blue Warbler (Adult Male) showing pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
762,306,Black-throated Blue Warbler (Adult Male),Black-throated Blue Warbler,2,"a fine-grained ID photo of a Black-throated Blue Warbler (Adult Male), with pointed bill, large body, plump body, blue upperparts, white underparts, black throat, black face, and black side.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,0,"a field guide photograph of a Lark Bunting (Breeding male); visual field marks: compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,1,"a close-up bird photo of a Lark Bunting (Breeding male) showing compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
763,307,Lark Bunting (Breeding male),Lark Bunting,2,"a fine-grained ID photo of a Lark Bunting (Breeding male), with compact body, unmistakable black plumage, white wing, brownish upperparts, brownish underparts, white upperwing feathers, brownish coverts, and brownish tail feathers.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,0,"a field guide photograph of a White-throated Sparrow (White-striped); visual field marks: large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,1,"a close-up bird photo of a White-throated Sparrow (White-striped) showing large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
764,308,White-throated Sparrow (White-striped),White-throated Sparrow,2,"a fine-grained ID photo of a White-throated Sparrow (White-striped), with large full body, prominent bill, rounded head, long legs, long narrow tail, brown upperparts, gray underparts, and gray head.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,0,"a field guide photograph of a Harris's Sparrow (Adult); visual field marks: large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,1,"a close-up bird photo of a Harris's Sparrow (Adult) showing large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
765,309,Harris's Sparrow (Adult),Harris's Sparrow,2,"a fine-grained ID photo of a Harris's Sparrow (Adult), with large chunky body, big barrel-shaped chest, round head, small body, long tail, long bill, streaky brown black plumage, and black bib.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,0,"a field guide photograph of a White-crowned Sparrow (Adult); visual field marks: large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,1,"a close-up bird photo of a White-crowned Sparrow (Adult) showing large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
766,310,White-crowned Sparrow (Adult),White-crowned Sparrow,2,"a fine-grained ID photo of a White-crowned Sparrow (Adult), with large small bill, long tail, white stripes, and pale pink yellow bill.",descriptor_variant,4,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,0,"a field guide photograph of a Golden-crowned Sparrow (Adult); visual field marks: large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,1,"a close-up bird photo of a Golden-crowned Sparrow (Adult) showing large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
767,311,Golden-crowned Sparrow (Adult),Golden-crowned Sparrow,2,"a fine-grained ID photo of a Golden-crowned Sparrow (Adult), with large long tail, small head, seed-eating bill, golden-crowned streaked brown upperparts, smooth gray-brown underparts, black crown, bright-yellow forehead, and black head.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,0,"a field guide photograph of a Dark-eyed Junco (Oregon); visual field marks: medium-sized body, pale bill, pale tail feathers, dark hood, warm brown back, rufous buffy side, and white belly.",descriptor_variant,7,compact_verified
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,1,"a close-up bird photo of a Dark-eyed Junco (Oregon) showing medium-sized body, pale bill, pale tail feathers, dark hood, warm brown back, rufous buffy side, and white belly.",descriptor_variant,7,compact_verified
768,312,Dark-eyed Junco (Oregon),Dark-eyed Junco,2,"a fine-grained ID photo of a Dark-eyed Junco (Oregon), with medium-sized body, pale bill, pale tail feathers, dark hood, warm brown back, rufous buffy side, and white belly.",descriptor_variant,7,compact_verified
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,0,"a field guide photograph of a Chipping Sparrow (Breeding); visual field marks: slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,1,"a close-up bird photo of a Chipping Sparrow (Breeding) showing slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
769,313,Chipping Sparrow (Breeding),Chipping Sparrow,2,"a fine-grained ID photo of a Chipping Sparrow (Breeding), with slender body, long tail, medium-sized bill, pale face, black line, pale eye, bright rusty crown, and streaked upperparts.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,0,"a field guide photograph of a Scarlet Tanager (Breeding Male); visual field marks: medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,1,"a close-up bird photo of a Scarlet Tanager (Breeding Male) showing medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
770,314,Scarlet Tanager (Breeding Male),Scarlet Tanager,2,"a fine-grained ID photo of a Scarlet Tanager (Breeding Male), with medium-sized body, stocky proportions, thick rounded bill, broad body, brilliant red plumage, black wings, black tail, and olive wings.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,0,"a field guide photograph of a Western Tanager (Breeding Male); visual field marks: stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,1,"a close-up bird photo of a Western Tanager (Breeding Male) showing stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
771,315,Western Tanager (Breeding Male),Western Tanager,2,"a fine-grained ID photo of a Western Tanager (Breeding Male), with stocky body, short thick-based bill, medium-length tail, yellow black wings, orange-red head, two bold wingbars, yellow upperpart marking, and white lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,0,"a field guide photograph of a Northern Cardinal (Adult Male); visual field marks: large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,1,"a close-up bird photo of a Northern Cardinal (Adult Male) showing large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
772,316,Northern Cardinal (Adult Male),Northern Cardinal,2,"a fine-grained ID photo of a Northern Cardinal (Adult Male), with large body, long tail, short thick bill, prominent crest, brilliant red plumage, reddish bill, black face, and pale brown plumage.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,0,"a field guide photograph of a Rose-breasted Grosbeak (Adult Male); visual field marks: stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,1,"a close-up bird photo of a Rose-breasted Grosbeak (Adult Male) showing stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
773,317,Rose-breasted Grosbeak (Adult Male),Rose-breasted Grosbeak,2,"a fine-grained ID photo of a Rose-breasted Grosbeak (Adult Male), with stocky body, medium-sized body, large triangular bill, broad-chested short neck, medium-length squared tail, black throat, brown heavily streaked plumage, and bold whitish stripe.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,0,"a field guide photograph of a Black-headed Grosbeak (Adult Male); visual field marks: hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,1,"a close-up bird photo of a Black-headed Grosbeak (Adult Male) showing hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
774,318,Black-headed Grosbeak (Adult Male),Black-headed Grosbeak,2,"a fine-grained ID photo of a Black-headed Grosbeak (Adult Male), with hefty body, large bill, large head, short thick neck, short tail, chunky body, black head, and black-and-white wings.",descriptor_variant,13,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,0,"a field guide photograph of a Blue Grosbeak (Adult Male); visual field marks: stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,1,"a close-up bird photo of a Blue Grosbeak (Adult Male) showing stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
775,319,Blue Grosbeak (Adult Male),Blue Grosbeak,2,"a fine-grained ID photo of a Blue Grosbeak (Adult Male), with stocky body, large triangular bill, rich blue plumage, chestnut wingbars, chestnut beak, two wingbars, chestnut upperparts, and grayish-buffy lower underparts.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,0,"a field guide photograph of a Lazuli Bunting (Adult Male); visual field marks: small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,1,"a close-up bird photo of a Lazuli Bunting (Adult Male) showing small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
776,320,Lazuli Bunting (Adult Male),Lazuli Bunting,2,"a fine-grained ID photo of a Lazuli Bunting (Adult Male), with small stocky body, cone-shaped bill, blue upperparts, pumpkin-colored breast, white belly, white shoulder, warm grayish-brown upperparts, and warm grayish-brown wings.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,0,"a field guide photograph of a Indigo Bunting (Adult Male); visual field marks: small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,1,"a close-up bird photo of a Indigo Bunting (Adult Male) showing small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
777,321,Indigo Bunting (Adult Male),Indigo Bunting,2,"a fine-grained ID photo of a Indigo Bunting (Adult Male), with small stocky body, short tail, short bill, indigo blue plumage, silver-gray bill, brown plumage, whitish throat, and blue wings.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,0,"a field guide photograph of a Painted Bunting (Adult Male); visual field marks: medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,1,"a close-up bird photo of a Painted Bunting (Adult Male) showing medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
778,322,Painted Bunting (Adult Male),Painted Bunting,2,"a fine-grained ID photo of a Painted Bunting (Adult Male), with medium-sized body, thick seed-eating bill, stunningly colored plumage, blue head, red underparts, green back, bright yellow-green plumage, and pale eyering.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,0,"a field guide photograph of a Bobolink (Breeding male); visual field marks: flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,1,"a close-up bird photo of a Bobolink (Breeding male) showing flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
779,323,Bobolink (Breeding male),Bobolink,2,"a fine-grained ID photo of a Bobolink (Breeding male), with flat head, short neck, short tail, black plumage, white back, white rump, rich buffy nape, and warm buffy brown dark brown back.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,0,"a field guide photograph of a Red-winged Blackbird (Male); visual field marks: stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,1,"a close-up bird photo of a Red-winged Blackbird (Male) showing stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
780,324,Red-winged Blackbird (Male),Red-winged Blackbird,2,"a fine-grained ID photo of a Red-winged Blackbird (Male), with stocky body, broad-shouldered slender body, medium-length tail, even glossy black plumage, red yellow shoulder, crisply streaked plumage, dark brownish plumage, and whitish eyebrow.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,0,"a field guide photograph of a Yellow-headed Blackbird (Adult Male); visual field marks: large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,1,"a close-up bird photo of a Yellow-headed Blackbird (Adult Male) showing large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
781,325,Yellow-headed Blackbird (Adult Male),Yellow-headed Blackbird,2,"a fine-grained ID photo of a Yellow-headed Blackbird (Adult Male), with large body, large head, large bill, yellow head, yellow chest, black body, prominent white patches, and black wing.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,0,"a field guide photograph of a Brewer's Blackbird (Female/Juvenile); visual field marks: long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,1,"a close-up bird photo of a Brewer's Blackbird (Female/Juvenile) showing long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
782,326,Brewer's Blackbird (Female/Juvenile),Brewer's Blackbird,2,"a fine-grained ID photo of a Brewer's Blackbird (Female/Juvenile), with long legs, long tail, full body, round head, long thick-based beak, glossy black plumage, yellow eye, and yellow head.",descriptor_variant,11,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,0,"a field guide photograph of a Brown-headed Cowbird (Male); visual field marks: glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,1,"a close-up bird photo of a Brown-headed Cowbird (Male) showing glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
783,327,Brown-headed Cowbird (Male),Brown-headed Cowbird,2,"a fine-grained ID photo of a Brown-headed Cowbird (Male), with glossy black rich brown head, and dark eye.",descriptor_variant,2,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,0,"a field guide photograph of a Hooded Oriole (Adult male); visual field marks: large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,1,"a close-up bird photo of a Hooded Oriole (Adult male) showing large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
784,328,Hooded Oriole (Adult male),Hooded Oriole,2,"a fine-grained ID photo of a Hooded Oriole (Adult male), with large body, long rounded tail, long rounded neck, brilliant black plumage, black tail, black throat, black wings, and yellow-orange rump.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,0,"a field guide photograph of a Bullock's Oriole (Adult male); visual field marks: medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,1,"a close-up bird photo of a Bullock's Oriole (Adult male) showing medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
785,329,Bullock's Oriole (Adult male),Bullock's Oriole,2,"a fine-grained ID photo of a Bullock's Oriole (Adult male), with medium-sized body, medium-long tail, thick-based sharply pointed bill, bright orange black back, large white wing, orange black patch, black line, and black throat.",descriptor_variant,12,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,0,"a field guide photograph of a Baltimore Oriole (Adult male); visual field marks: slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,1,"a close-up bird photo of a Baltimore Oriole (Adult male) showing slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
786,330,Baltimore Oriole (Adult male),Baltimore Oriole,2,"a fine-grained ID photo of a Baltimore Oriole (Adult male), with slender body, long thick-based pointed bill, flame-orange black solid-black head, one white bar, black wings, yellow-orange breast, grayish head, and grayish back.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,0,"a field guide photograph of a Pine Grosbeak (Adult Male); visual field marks: large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,1,"a close-up bird photo of a Pine Grosbeak (Adult Male) showing large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
787,331,Pine Grosbeak (Adult Male),Pine Grosbeak,2,"a fine-grained ID photo of a Pine Grosbeak (Adult Male), with large plump body, heavy-chested round head, reddish pink reddish pink gray plumage, reddish orange yellow head, orange yellow rump, dark gray wings, white wingbars, and reddish pink belly.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,0,"a field guide photograph of a Purple Finch (Adult Male); visual field marks: purple large chunky plumage, pink-red head, brown back, white belly, purple no red plumage, streaked underparts, dark line, and streaked side.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,1,"a close-up bird photo of a Purple Finch (Adult Male) showing purple large chunky plumage, pink-red head, brown back, white belly, purple no red plumage, streaked underparts, dark line, and streaked side.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
788,332,Purple Finch (Adult Male),Purple Finch,2,"a fine-grained ID photo of a Purple Finch (Adult Male), with purple large chunky plumage, pink-red head, brown back, white belly, purple no red plumage, streaked underparts, dark line, and streaked side.",descriptor_variant,9,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,0,"a field guide photograph of a Cassin's Finch (Adult Male); visual field marks: small body, short-medium tail, heavy bill, straight-sided tail, rosy pink plumage, red crown, brown plumage, and white crisp plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,1,"a close-up bird photo of a Cassin's Finch (Adult Male) showing small body, short-medium tail, heavy bill, straight-sided tail, rosy pink plumage, red crown, brown plumage, and white crisp plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
789,333,Cassin's Finch (Adult Male),Cassin's Finch,2,"a fine-grained ID photo of a Cassin's Finch (Adult Male), with small body, short-medium tail, heavy bill, straight-sided tail, rosy pink plumage, red crown, brown plumage, and white crisp plumage.",descriptor_variant,10,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,0,"a field guide photograph of a House Finch (Adult Male); visual field marks: small body, large beak, flat head, red face, red breast, streaky brown back, streaky brown belly, and streaky brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,1,"a close-up bird photo of a House Finch (Adult Male) showing small body, large beak, flat head, red face, red breast, streaky brown back, streaky brown belly, and streaky brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
790,334,House Finch (Adult Male),House Finch,2,"a fine-grained ID photo of a House Finch (Adult Male), with small body, large beak, flat head, red face, red breast, streaky brown back, streaky brown belly, and streaky brown tail.",descriptor_variant,8,needs_normalization|shared_variant_descriptor
