raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant,external_trait_count,match_status,source_names,source_urls,licenses
663,266,Peregrine Falcon (Immature),Peregrine Falcon,1,a field guide photo of an immature Peregrine Falcon.,short_variant_plus_external_traits,Immature,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Peregrine_falcon,CC BY-SA (Wikipedia text; verify page footer)
663,266,Peregrine Falcon (Immature),Peregrine Falcon,2,"a field guide photo of an immature Peregrine Falcon, showing immature plumage, black head, red neck, rufous underparts, and rusty neck.",short_variant_plus_external_traits,Immature,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Peregrine_falcon,CC BY-SA (Wikipedia text; verify page footer)
664,267,Purple Gallinule (Immature),Purple Gallinule,0,Purple Gallinule Immature,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/American_purple_gallinule,CC BY-SA (Wikipedia text; verify page footer)
664,267,Purple Gallinule (Immature),Purple Gallinule,1,a field guide photo of an immature Purple Gallinule.,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/American_purple_gallinule,CC BY-SA (Wikipedia text; verify page footer)
664,267,Purple Gallinule (Immature),Purple Gallinule,2,"a field guide photo of an immature Purple Gallinule, showing immature plumage, blue plumage, and red and yellow bill.",short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/American_purple_gallinule,CC BY-SA (Wikipedia text; verify page footer)
665,268,Common Gallinule (Immature),Common Gallinule,0,Common Gallinule Immature,short_variant_plus_external_traits,Immature,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_gallinule,CC BY-SA (Wikipedia text; verify page footer)
665,268,Common Gallinule (Immature),Common Gallinule,1,a field guide photo of an immature Common Gallinule.,short_variant_plus_external_traits,Immature,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_gallinule,CC BY-SA (Wikipedia text; verify page footer)
665,268,Common Gallinule (Immature),Common Gallinule,2,"a field guide photo of an immature Common Gallinule, showing immature plumage, and dark plumage.",short_variant_plus_external_traits,Immature,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_gallinule,CC BY-SA (Wikipedia text; verify page footer)
666,269,Black-bellied Plover (Nonbreeding/juvenile),Black-bellied Plover,0,Black-bellied Plover Nonbreeding or juvenile,short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Grey_plover,CC BY-SA (Wikipedia text; verify page footer)
666,269,Black-bellied Plover (Nonbreeding/juvenile),Black-bellied Plover,1,a field guide photo of a nonbreeding or juvenile Black-bellied Plover.,short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Grey_plover,CC BY-SA (Wikipedia text; verify page footer)
666,269,Black-bellied Plover (Nonbreeding/juvenile),Black-bellied Plover,2,"a field guide photo of a nonbreeding or juvenile Black-bellied Plover, showing nonbreeding or juvenile plumage, black breast, white belly, and white rump.",short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Grey_plover,CC BY-SA (Wikipedia text; verify page footer)
667,270,Spotted Sandpiper (Nonbreeding/juvenile),Spotted Sandpiper,0,Spotted Sandpiper Nonbreeding or juvenile,short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Spotted_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
667,270,Spotted Sandpiper (Nonbreeding/juvenile),Spotted Sandpiper,1,a field guide photo of a nonbreeding or juvenile Spotted Sandpiper.,short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Spotted_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
667,270,Spotted Sandpiper (Nonbreeding/juvenile),Spotted Sandpiper,2,"a field guide photo of a nonbreeding or juvenile Spotted Sandpiper, showing nonbreeding or juvenile plumage, orange bill, spotted underparts, and spotted sandpiper.",short_variant_plus_external_traits,Nonbreeding or juvenile,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Spotted_sandpiper,CC BY-SA (Wikipedia text; verify page footer)
668,271,Sanderling (Nonbreeding/juvenile),Sanderling,0,Sanderling Nonbreeding or juvenile,short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sanderling,CC BY-SA (Wikipedia text; verify page footer)
668,271,Sanderling (Nonbreeding/juvenile),Sanderling,1,a field guide photo of a nonbreeding or juvenile Sanderling.,short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sanderling,CC BY-SA (Wikipedia text; verify page footer)
668,271,Sanderling (Nonbreeding/juvenile),Sanderling,2,"a field guide photo of a nonbreeding or juvenile Sanderling, showing nonbreeding or juvenile plumage, white wingbar, wingbar, small sandpiper, and thick bill.",short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Sanderling,CC BY-SA (Wikipedia text; verify page footer)
669,272,Dunlin (Nonbreeding/juvenile),Dunlin,0,Dunlin Nonbreeding or juvenile,short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dunlin,CC BY-SA (Wikipedia text; verify page footer)
669,272,Dunlin (Nonbreeding/juvenile),Dunlin,1,a field guide photo of a nonbreeding or juvenile Dunlin.,short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dunlin,CC BY-SA (Wikipedia text; verify page footer)
669,272,Dunlin (Nonbreeding/juvenile),Dunlin,2,"a field guide photo of a nonbreeding or juvenile Dunlin, showing nonbreeding or juvenile plumage, white wingbar, rufous plumage, black belly, and wingbar.",short_variant_plus_external_traits,Nonbreeding or juvenile,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dunlin,CC BY-SA (Wikipedia text; verify page footer)
670,273,"Wilson's Phalarope (Nonbreeding, juvenile)",Wilson's Phalarope,0,"Wilson's Phalarope Nonbreeding, juvenile",short_variant_plus_external_traits,"Nonbreeding, juvenile",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Wilson's_phalarope,CC BY-SA (Wikipedia text; verify page footer)
670,273,"Wilson's Phalarope (Nonbreeding, juvenile)",Wilson's Phalarope,1,"a field guide photo of a nonbreeding, juvenile Wilson's Phalarope.",short_variant_plus_external_traits,"Nonbreeding, juvenile",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Wilson's_phalarope,CC BY-SA (Wikipedia text; verify page footer)
670,273,"Wilson's Phalarope (Nonbreeding, juvenile)",Wilson's Phalarope,2,"a field guide photo of a nonbreeding, juvenile Wilson's Phalarope, showing nonbreeding, juvenile plumage, black bill, brown back, reddish flank, and reddish neck.",short_variant_plus_external_traits,"Nonbreeding, juvenile",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Wilson's_phalarope,CC BY-SA (Wikipedia text; verify page footer)
671,274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,0,"Broad-billed Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-billed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
671,274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,1,"a field guide photo of a female, immature Broad-billed Hummingbird.",short_variant_plus_external_traits,"Female, immature",5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-billed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
671,274,"Broad-billed Hummingbird (Female, immature)",Broad-billed Hummingbird,2,"a field guide photo of a female, immature Broad-billed Hummingbird, showing female, immature plumage, blue throat, orange bill, pale belly, and red bill.",short_variant_plus_external_traits,"Female, immature",5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-billed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
672,275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,0,"Ruby-throated Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruby-throated_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
672,275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,1,"a field guide photo of a female, immature Ruby-throated Hummingbird.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruby-throated_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
672,275,"Ruby-throated Hummingbird (Female, immature)",Ruby-throated Hummingbird,2,"a field guide photo of a female, immature Ruby-throated Hummingbird, showing female, immature plumage, black tail, black wings, and white throat.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruby-throated_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
673,276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,0,"Black-chinned Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-chinned_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
673,276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,1,"a field guide photo of a female, immature Black-chinned Hummingbird.",short_variant_plus_external_traits,"Female, immature",4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-chinned_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
673,276,"Black-chinned Hummingbird (Female, immature)",Black-chinned Hummingbird,2,"a field guide photo of a female, immature Black-chinned Hummingbird, showing female, immature plumage, black face, green flanks, forked tail, and rounded tail.",short_variant_plus_external_traits,"Female, immature",4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Black-chinned_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
674,277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,0,"Anna's Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Anna's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
674,277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,1,"a field guide photo of a female, immature Anna's Hummingbird.",short_variant_plus_external_traits,"Female, immature",7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Anna's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
674,277,"Anna's Hummingbird (Female, immature)",Anna's Hummingbird,2,"a field guide photo of a female, immature Anna's Hummingbird, showing female, immature plumage, green back, green crown, green flanks, and pink crown.",short_variant_plus_external_traits,"Female, immature",7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Anna's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
675,278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,0,"Costa's Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Costa's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
675,278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,1,"a field guide photo of a female, immature Costa's Hummingbird.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Costa's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
675,278,"Costa's Hummingbird (Female, immature)",Costa's Hummingbird,2,"a field guide photo of a female, immature Costa's Hummingbird, showing female, immature plumage, black tail, green back, and purple cap.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Costa's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
676,279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,0,"Calliope Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Calliope_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
676,279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,1,"a field guide photo of a female, immature Calliope Hummingbird.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Calliope_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
676,279,"Calliope Hummingbird (Female, immature)",Calliope Hummingbird,2,"a field guide photo of a female, immature Calliope Hummingbird, showing female, immature plumage, dark tail, green flanks, and white underparts.",short_variant_plus_external_traits,"Female, immature",3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Calliope_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
677,280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,0,"Broad-tailed Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-tailed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
677,280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,1,"a field guide photo of a female, immature Broad-tailed Hummingbird.",short_variant_plus_external_traits,"Female, immature",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-tailed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
677,280,"Broad-tailed Hummingbird (Female, immature)",Broad-tailed Hummingbird,2,"a field guide photo of a female, immature Broad-tailed Hummingbird, showing female, immature plumage, black tail, cinnamon flanks, green back, and white eye.",short_variant_plus_external_traits,"Female, immature",6,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Broad-tailed_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
678,281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,0,"Rufous Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rufous_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
678,281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,1,"a field guide photo of a female, immature Rufous Hummingbird.",short_variant_plus_external_traits,"Female, immature",8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rufous_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
678,281,"Rufous Hummingbird (Female, immature)",Rufous Hummingbird,2,"a field guide photo of a female, immature Rufous Hummingbird, showing female, immature plumage, dark tail, red throat, rufous face, and white breast.",short_variant_plus_external_traits,"Female, immature",8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Rufous_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
679,282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,0,"Allen's Hummingbird Female, immature",short_variant_plus_external_traits,"Female, immature",2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Allen's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
679,282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,1,"a field guide photo of a female, immature Allen's Hummingbird.",short_variant_plus_external_traits,"Female, immature",2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Allen's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
679,282,"Allen's Hummingbird (Female, immature)",Allen's Hummingbird,2,"a field guide photo of a female, immature Allen's Hummingbird, showing female, immature plumage, green back, and small bird.",short_variant_plus_external_traits,"Female, immature",2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Allen's_hummingbird,CC BY-SA (Wikipedia text; verify page footer)
680,283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,0,Red-headed Woodpecker Immature,short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-headed_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
680,283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,1,a field guide photo of an immature Red-headed Woodpecker.,short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-headed_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
680,283,Red-headed Woodpecker (Immature),Red-headed Woodpecker,2,"a field guide photo of an immature Red-headed Woodpecker, showing immature plumage, black and white back, black back, red crown, and red head.",short_variant_plus_external_traits,Immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-headed_woodpecker,CC BY-SA (Wikipedia text; verify page footer)
681,284,Northern Flicker (Red-shafted),Northern Flicker,0,Northern Flicker Red shafted,short_variant_plus_external_traits,Red shafted,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_flicker,CC BY-SA (Wikipedia text; verify page footer)
681,284,Northern Flicker (Red-shafted),Northern Flicker,1,a field guide photo of a red shafted Northern Flicker.,short_variant_plus_external_traits,Red shafted,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_flicker,CC BY-SA (Wikipedia text; verify page footer)
681,284,Northern Flicker (Red-shafted),Northern Flicker,2,"a field guide photo of a red shafted Northern Flicker, showing red shafted, gray cap, gray face, white rump, and medium-sized bird.",short_variant_plus_external_traits,Red shafted,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Northern_flicker,CC BY-SA (Wikipedia text; verify page footer)
696,285,Common Eider (Immature/Eclipse male),Common Eider,0,Common Eider Immature or Eclipse male,short_variant_plus_external_traits,Immature or Eclipse male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_eider,CC BY-SA (Wikipedia text; verify page footer)
696,285,Common Eider (Immature/Eclipse male),Common Eider,1,a field guide photo of an immature or eclipse male Common Eider.,short_variant_plus_external_traits,Immature or Eclipse male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_eider,CC BY-SA (Wikipedia text; verify page footer)
696,285,Common Eider (Immature/Eclipse male),Common Eider,2,"a field guide photo of an immature or eclipse male Common Eider, showing immature or eclipse male plumage, black and white plumage, green bill, and green nape.",short_variant_plus_external_traits,Immature or Eclipse male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_eider,CC BY-SA (Wikipedia text; verify page footer)
697,286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,0,Long-tailed Duck Female or juvenile,short_variant_plus_external_traits,Female or juvenile,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Long-tailed_duck,CC BY-SA (Wikipedia text; verify page footer)
697,286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,1,a field guide photo of a female or juvenile Long-tailed Duck.,short_variant_plus_external_traits,Female or juvenile,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Long-tailed_duck,CC BY-SA (Wikipedia text; verify page footer)
697,286,Long-tailed Duck (Female/juvenile),Long-tailed Duck,2,"a field guide photo of a female or juvenile Long-tailed Duck, showing female or juvenile plumage, brown back, dark breast, dark cheek, and dark crown.",short_variant_plus_external_traits,Female or juvenile,8,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Long-tailed_duck,CC BY-SA (Wikipedia text; verify page footer)
698,287,Ruddy Duck (Female/juvenile),Ruddy Duck,0,Ruddy Duck Female or juvenile,short_variant_plus_external_traits,Female or juvenile,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruddy_duck,CC BY-SA (Wikipedia text; verify page footer)
698,287,Ruddy Duck (Female/juvenile),Ruddy Duck,1,a field guide photo of a female or juvenile Ruddy Duck.,short_variant_plus_external_traits,Female or juvenile,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruddy_duck,CC BY-SA (Wikipedia text; verify page footer)
698,287,Ruddy Duck (Female/juvenile),Ruddy Duck,2,"a field guide photo of a female or juvenile Ruddy Duck, showing female or juvenile plumage, blackish cap, blue bill, gray bill, and pale cheek.",short_variant_plus_external_traits,Female or juvenile,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Ruddy_duck,CC BY-SA (Wikipedia text; verify page footer)
699,288,Swainson's Hawk (Immature),Swainson's Hawk,0,Swainson's Hawk Immature,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Swainson's_hawk,CC BY-SA (Wikipedia text; verify page footer)
699,288,Swainson's Hawk (Immature),Swainson's Hawk,1,a field guide photo of an immature Swainson's Hawk.,short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Swainson's_hawk,CC BY-SA (Wikipedia text; verify page footer)
699,288,Swainson's Hawk (Immature),Swainson's Hawk,2,"a field guide photo of an immature Swainson's Hawk, showing immature plumage, white throat, and large bird.",short_variant_plus_external_traits,Immature,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Swainson's_hawk,CC BY-SA (Wikipedia text; verify page footer)
700,289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,0,Red-tailed Hawk Light morph immature,short_variant_plus_external_traits,Light morph immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-tailed_hawk,CC BY-SA (Wikipedia text; verify page footer)
700,289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,1,a field guide photo of a light morph immature Red-tailed Hawk.,short_variant_plus_external_traits,Light morph immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-tailed_hawk,CC BY-SA (Wikipedia text; verify page footer)
700,289,Red-tailed Hawk (Light morph immature),Red-tailed Hawk,2,"a field guide photo of a light morph immature Red-tailed Hawk, showing light morph immature, cinnamon flanks, dark wing, red tail, and rufous underparts.",short_variant_plus_external_traits,Light morph immature,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Red-tailed_hawk,CC BY-SA (Wikipedia text; verify page footer)
746,290,Dark-eyed Junco (Slate-colored),Dark-eyed Junco,0,Dark-eyed Junco Slate colored,short_variant_plus_external_traits,Slate colored,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
746,290,Dark-eyed Junco (Slate-colored),Dark-eyed Junco,1,a field guide photo of a slate colored Dark-eyed Junco.,short_variant_plus_external_traits,Slate colored,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
746,290,Dark-eyed Junco (Slate-colored),Dark-eyed Junco,2,"a field guide photo of a slate colored Dark-eyed Junco, showing slate colored, brown flanks, gray head, pale underparts, and reddish flanks.",short_variant_plus_external_traits,Slate colored,7,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Dark-eyed_junco,CC BY-SA (Wikipedia text; verify page footer)
747,291,Yellow-rumped Warbler (Breeding Myrtle),Yellow-rumped Warbler,0,Yellow-rumped Warbler Breeding Myrtle,short_variant_plus_external_traits,Breeding Myrtle,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-rumped_warbler,CC BY-SA (Wikipedia text; verify page footer)
747,291,Yellow-rumped Warbler (Breeding Myrtle),Yellow-rumped Warbler,1,a field guide photo of a breeding myrtle Yellow-rumped Warbler.,short_variant_plus_external_traits,Breeding Myrtle,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-rumped_warbler,CC BY-SA (Wikipedia text; verify page footer)
747,291,Yellow-rumped Warbler (Breeding Myrtle),Yellow-rumped Warbler,2,"a field guide photo of a breeding myrtle Yellow-rumped Warbler, showing breeding myrtle plumage, black cheek, white throat, white wing, and yellow rump.",short_variant_plus_external_traits,Breeding Myrtle,5,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Yellow-rumped_warbler,CC BY-SA (Wikipedia text; verify page footer)
748,292,European Starling (Breeding Adult),European Starling,0,European Starling Breeding Adult,short_variant_plus_external_traits,Breeding Adult,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_starling,CC BY-SA (Wikipedia text; verify page footer)
748,292,European Starling (Breeding Adult),European Starling,1,a field guide photo of a breeding adult European Starling.,short_variant_plus_external_traits,Breeding Adult,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_starling,CC BY-SA (Wikipedia text; verify page footer)
748,292,European Starling (Breeding Adult),European Starling,2,"a field guide photo of a breeding adult European Starling, showing breeding adult plumage, black plumage, and short tail.",short_variant_plus_external_traits,Breeding Adult,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Common_starling,CC BY-SA (Wikipedia text; verify page footer)
749,293,Fox Sparrow (Red),Fox Sparrow,0,Fox Sparrow Red,short_variant_plus_external_traits,Red,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Fox_sparrow,CC BY-SA (Wikipedia text; verify page footer)
749,293,Fox Sparrow (Red),Fox Sparrow,1,a field guide photo of a red Fox Sparrow.,short_variant_plus_external_traits,Red,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Fox_sparrow,CC BY-SA (Wikipedia text; verify page footer)
749,293,Fox Sparrow (Red),Fox Sparrow,2,"a field guide photo of a red Fox Sparrow, showing red, brown breast, brown wings, gray head, and thick bill.",short_variant_plus_external_traits,Red,4,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Fox_sparrow,CC BY-SA (Wikipedia text; verify page footer)
750,294,Summer Tanager (Adult Male),Summer Tanager,0,Summer Tanager Adult Male,short_variant_plus_external_traits,Adult Male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Summer_tanager,CC BY-SA (Wikipedia text; verify page footer)
750,294,Summer Tanager (Adult Male),Summer Tanager,1,a field guide photo of an adult male Summer Tanager.,short_variant_plus_external_traits,Adult Male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Summer_tanager,CC BY-SA (Wikipedia text; verify page footer)
750,294,Summer Tanager (Adult Male),Summer Tanager,2,"a field guide photo of an adult male Summer Tanager, showing adult male plumage, brown wings, dark bill, and small bird.",short_variant_plus_external_traits,Adult Male,3,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Summer_tanager,CC BY-SA (Wikipedia text; verify page footer)
751,295,Orchard Oriole (Adult Male),Orchard Oriole,0,Orchard Oriole Adult Male,short_variant_plus_external_traits,Adult Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Orchard_oriole,CC BY-SA (Wikipedia text; verify page footer)
751,295,Orchard Oriole (Adult Male),Orchard Oriole,1,a field guide photo of an adult male Orchard Oriole.,short_variant_plus_external_traits,Adult Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Orchard_oriole,CC BY-SA (Wikipedia text; verify page footer)
751,295,Orchard Oriole (Adult Male),Orchard Oriole,2,"a field guide photo of an adult male Orchard Oriole, showing adult male plumage, white wing, and small bird.",short_variant_plus_external_traits,Adult Male,2,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Orchard_oriole,CC BY-SA (Wikipedia text; verify page footer)
752,296,Purple Martin (Adult male),Purple Martin,0,Purple Martin Adult male,short_variant_plus_external_traits,Adult male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Purple_martin,CC BY-SA (Wikipedia text; verify page footer)
752,296,Purple Martin (Adult male),Purple Martin,1,a field guide photo of an adult male Purple Martin.,short_variant_plus_external_traits,Adult male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Purple_martin,CC BY-SA (Wikipedia text; verify page footer)
752,296,Purple Martin (Adult male),Purple Martin,2,"a field guide photo of an adult male Purple Martin, showing adult male plumage, and forked tail.",short_variant_plus_external_traits,Adult male,1,matched_with_traits,wikipedia,https://en.wikipedia.org/wiki/Purple_martin,CC BY-SA (Wikipedia text; verify page footer)
